osmid,y,x,street_count,ref,highway,geometry
23845511,43.6317111,-79.4272984,4,,traffic_signals,POINT (-79.4272984 43.6317111)
23845525,43.6318769,-79.4255333,3,,,POINT (-79.4255333 43.6318769)
23845539,43.6306003,-79.4255746,3,,,POINT (-79.4255746 43.6306003)
23845543,43.6307691,-79.4250778,3,,,POINT (-79.4250778 43.6307691)
23845552,43.630697,-79.424726,3,,,POINT (-79.424726 43.630697)
23845578,43.6305446,-79.4198084,4,,,POINT (-79.4198084 43.6305446)
23845588,43.6304144,-79.4198299,4,,,POINT (-79.4198299 43.6304144)
23845611,43.6326733,-79.4198763,3,,,POINT (-79.4198763 43.6326733)
23845614,43.6320195,-79.4195388,3,,stop,POINT (-79.4195388 43.6320195)
23845633,43.6309176,-79.4197359,3,,,POINT (-79.4197359 43.6309176)
23845646,43.6326586,-79.4223499,4,,,POINT (-79.4223499 43.6326586)
23845648,43.6323491,-79.4212567,3,,,POINT (-79.4212567 43.6323491)
23845657,43.6313551,-79.4219255,3,,,POINT (-79.4219255 43.6313551)
23845671,43.6337241,-79.4217777,4,,,POINT (-79.4217777 43.6337241)
23845680,43.6336689,-79.4202043,3,,,POINT (-79.4202043 43.6336689)
23845688,43.6353574,-79.4186537,3,,,POINT (-79.4186537 43.6353574)
23845717,43.6360244,-79.4101789,3,,,POINT (-79.4101789 43.6360244)
23845734,43.6332146,-79.4153081,3,,,POINT (-79.4153081 43.6332146)
23845738,43.6341102,-79.4119137,3,,,POINT (-79.4119137 43.6341102)
23845745,43.6347054,-79.4097525,4,,,POINT (-79.4097525 43.6347054)
23845752,43.6379924,-79.410308,2,,,POINT (-79.410308 43.6379924)
23845756,43.6363039,-79.4096472,4,,,POINT (-79.4096472 43.6363039)
23845760,43.6349147,-79.40909,5,,,POINT (-79.40909 43.6349147)
23845762,43.6392686,-79.4108406,4,,traffic_signals,POINT (-79.4108406 43.6392686)
23845778,43.6414736,-79.411736,4,,,POINT (-79.411736 43.6414736)
23845793,43.6453347,-79.413191,4,,traffic_signals,POINT (-79.413191 43.6453347)
23845796,43.6357267,-79.4102598,3,,,POINT (-79.4102598 43.6357267)
23845803,43.6353329,-79.410076,3,,,POINT (-79.410076 43.6353329)
23845879,43.6344419,-79.4182347,3,,,POINT (-79.4182347 43.6344419)
23845885,43.6363746,-79.4086384,3,,,POINT (-79.4086384 43.6363746)
23845899,43.6364519,-79.406892,4,,,POINT (-79.406892 43.6364519)
23845953,43.6388929,-79.4006482,4,,traffic_signals,POINT (-79.4006482 43.6388929)
23845968,43.6383394,-79.4018713,3,,,POINT (-79.4018713 43.6383394)
23845983,43.6376645,-79.4032453,3,,,POINT (-79.4032453 43.6376645)
23846029,43.6367631,-79.4067692,4,,,POINT (-79.4067692 43.6367631)
23846056,43.6378573,-79.4083761,3,,,POINT (-79.4083761 43.6378573)
23922843,43.6456852,-79.411474,4,,,POINT (-79.411474 43.6456852)
23922848,43.6458261,-79.410772,3,,,POINT (-79.410772 43.6458261)
23922851,43.6509244,-79.4128027,4,,,POINT (-79.4128027 43.6509244)
23922859,43.6507822,-79.4135051,3,,,POINT (-79.4135051 43.6507822)
23922863,43.6487269,-79.3964786,4,,traffic_signals,POINT (-79.3964786 43.6487269)
23922875,43.6427059,-79.3940177,4,,traffic_signals,POINT (-79.3940177 43.6427059)
23922882,43.642765,-79.3937545,4,,traffic_signals,POINT (-79.3937545 43.642765)
24959504,43.6643769,-79.3871554,4,,traffic_signals,POINT (-79.3871554 43.6643769)
24959505,43.6656549,-79.3876919,4,,traffic_signals,POINT (-79.3876919 43.6656549)
24959506,43.6674491,-79.3885077,4,,,POINT (-79.3885077 43.6674491)
24959507,43.6681992,-79.3888486,4,,traffic_signals,POINT (-79.3888486 43.6681992)
24959509,43.6624808,-79.386369,4,,traffic_signals,POINT (-79.386369 43.6624808)
24959510,43.6615668,-79.386094,4,,traffic_signals,POINT (-79.386094 43.6615668)
24959511,43.6608075,-79.3858484,4,,traffic_signals,POINT (-79.3858484 43.6608075)
24959512,43.6612236,-79.3876917,5,,stop,POINT (-79.3876917 43.6612236)
24959513,43.6619916,-79.3886207,4,,,POINT (-79.3886207 43.6619916)
24959515,43.6605206,-79.3873978,4,,traffic_signals,POINT (-79.3873978 43.6605206)
24959516,43.6581872,-79.3863686,4,,traffic_signals,POINT (-79.3863686 43.6581872)
24959517,43.667902,-79.3903791,3,,stop,POINT (-79.3903791 43.667902)
24959518,43.668674,-79.3906791,4,,,POINT (-79.3906791 43.668674)
24959520,43.668842,-79.3899194,3,,,POINT (-79.3899194 43.668842)
24959521,43.669385,-79.3909723,3,,,POINT (-79.3909723 43.669385)
24959522,43.6648629,-79.3911404,3,,,POINT (-79.3911404 43.6648629)
24959523,43.6624313,-79.3928644,3,,,POINT (-79.3928644 43.6624313)
24959524,43.6666683,-79.4038033,4,,traffic_signals,POINT (-79.4038033 43.6666683)
24959525,43.6671663,-79.4015101,4,,traffic_signals,POINT (-79.4015101 43.6671663)
24959526,43.6678404,-79.3983126,3,,,POINT (-79.3983126 43.6678404)
24959527,43.6644357,-79.3969038,3,,,POINT (-79.3969038 43.6644357)
24959528,43.6646942,-79.3956727,3,,,POINT (-79.3956727 43.6646942)
24959535,43.6634971,-79.4000445,4,,traffic_signals,POINT (-79.4000445 43.6634971)
24959537,43.6658394,-79.403112,3,,,POINT (-79.403112 43.6658394)
24959538,43.6655341,-79.4029636,3,,,POINT (-79.4029636 43.6655341)
24959539,43.6646701,-79.4026205,4,,traffic_signals,POINT (-79.4026205 43.6646701)
24959540,43.6638874,-79.40231,3,,,POINT (-79.40231 43.6638874)
24959541,43.6666927,-79.4013203,3,,,POINT (-79.4013203 43.6666927)
24959542,43.6659399,-79.4010187,3,,stop,POINT (-79.4010187 43.6659399)
24959543,43.6650766,-79.4006727,4,,stop,POINT (-79.4006727 43.6650766)
24959544,43.6642906,-79.4003578,3,,,POINT (-79.4003578 43.6642906)
24959545,43.6652576,-79.3998054,3,,,POINT (-79.3998054 43.6652576)
24959546,43.6654314,-79.398973,3,,stop,POINT (-79.398973 43.6654314)
24959547,43.6660774,-79.3975836,3,,,POINT (-79.3975836 43.6660774)
24959549,43.6620826,-79.3976065,3,,traffic_signals,POINT (-79.3976065 43.6620826)
24959550,43.6617219,-79.399335,4,,,POINT (-79.399335 43.6617219)
24959551,43.6626063,-79.3996877,3,,,POINT (-79.3996877 43.6626063)
24959552,43.6622265,-79.4016494,3,,,POINT (-79.4016494 43.6622265)
24959553,43.6613168,-79.4012896,4,,traffic_signals,POINT (-79.4012896 43.6613168)
24959555,43.6608681,-79.3989945,3,,,POINT (-79.3989945 43.6608681)
24959556,43.6600802,-79.3986803,3,,stop,POINT (-79.3986803 43.6600802)
24959557,43.6600368,-79.3988896,3,,stop,POINT (-79.3988896 43.6600368)
24959558,43.6598302,-79.3998872,3,,,POINT (-79.3998872 43.6598302)
24959559,43.6604439,-79.3969246,3,,,POINT (-79.3969246 43.6604439)
24959560,43.6601311,-79.3967935,3,,,POINT (-79.3967935 43.6601311)
24959565,43.6591858,-79.4002292,3,,,POINT (-79.4002292 43.6591858)
24959569,43.659659,-79.3998677,4,,traffic_signals,POINT (-79.3998677 43.659659)
24959577,43.6603115,-79.4006029,3,,,POINT (-79.4006029 43.6603115)
24959578,43.6602073,-79.401216,3,,,POINT (-79.401216 43.6602073)
24959581,43.6599899,-79.4014732,3,,,POINT (-79.4014732 43.6599899)
24959583,43.6597128,-79.4015716,3,,,POINT (-79.4015716 43.6597128)
24959584,43.6594997,-79.4015277,3,,traffic_signals,POINT (-79.4015277 43.6594997)
24959589,43.659066,-79.4007256,3,,,POINT (-79.4007256 43.659066)
24960058,43.6636196,-79.3952553,3,,,POINT (-79.3952553 43.6636196)
24960060,43.6633712,-79.3951174,3,,,POINT (-79.3951174 43.6633712)
24960063,43.6635817,-79.3939755,3,,,POINT (-79.3939755 43.6635817)
24960068,43.6630268,-79.3934929,3,,,POINT (-79.3934929 43.6630268)
24960070,43.6624991,-79.3946735,4,,,POINT (-79.3946735 43.6624991)
24960073,43.6622848,-79.39575,3,,,POINT (-79.39575 43.6622848)
24960076,43.6617662,-79.396184,3,,,POINT (-79.396184 43.6617662)
24960080,43.661075,-79.3949005,3,,,POINT (-79.3949005 43.661075)
24960090,43.663131,-79.3928116,5,,stop,POINT (-79.3928116 43.663131)
24985570,43.6406658,-79.3929005,4,,traffic_signals,POINT (-79.3929005 43.6406658)
24985572,43.6406155,-79.3931688,4,,traffic_signals,POINT (-79.3931688 43.6406155)
24985734,43.6649376,-79.3845555,4,,traffic_signals,POINT (-79.3845555 43.6649376)
24985735,43.6317784,-79.42949,4,,crossing,POINT (-79.42949 43.6317784)
24985739,43.6328439,-79.4286358,3,,,POINT (-79.4286358 43.6328439)
25628740,43.6728701,-79.3878373,4,,traffic_signals,POINT (-79.3878373 43.6728701)
25628741,43.6730501,-79.3906718,4,,,POINT (-79.3906718 43.6730501)
25628742,43.6726315,-79.3866998,3,,,POINT (-79.3866998 43.6726315)
25628743,43.6723117,-79.3857984,3,,,POINT (-79.3857984 43.6723117)
25628745,43.672134,-79.3851523,3,,,POINT (-79.3851523 43.672134)
25628746,43.6722735,-79.3842819,3,,,POINT (-79.3842819 43.6722735)
25628750,43.6694083,-79.3824575,4,,traffic_signals,POINT (-79.3824575 43.6694083)
25628751,43.665712,-79.3809391,4,,traffic_signals,POINT (-79.3809391 43.665712)
25628752,43.6668621,-79.3798427,1,,,POINT (-79.3798427 43.6668621)
25628753,43.6671203,-79.3786827,3,,,POINT (-79.3786827 43.6671203)
25628754,43.6679347,-79.3790192,4,,traffic_signals,POINT (-79.3790192 43.6679347)
25628755,43.6662909,-79.3783341,4,,traffic_signals,POINT (-79.3783341 43.6662909)
25628756,43.6636604,-79.377228,3,,,POINT (-79.377228 43.6636604)
25628757,43.6618806,-79.3793499,4,,traffic_signals,POINT (-79.3793499 43.6618806)
25628759,43.6565053,-79.3771344,4,,traffic_signals,POINT (-79.3771344 43.6565053)
25628764,43.6468628,-79.3769365,4,,traffic_signals,POINT (-79.3769365 43.6468628)
25628766,43.6452892,-79.3825323,5,,traffic_signals,POINT (-79.3825323 43.6452892)
25628769,43.6434192,-79.3912375,4,,traffic_signals,POINT (-79.3912375 43.6434192)
25628772,43.6493807,-79.371406,4,,traffic_signals,POINT (-79.371406 43.6493807)
25628773,43.6498346,-79.3702983,5,,traffic_signals,POINT (-79.3702983 43.6498346)
25628774,43.6503944,-79.3678691,4,,traffic_signals,POINT (-79.3678691 43.6503944)
25628775,43.6499169,-79.3743976,4,,traffic_signals,POINT (-79.3743976 43.6499169)
25628935,43.6699701,-79.3798657,5,,traffic_signals,POINT (-79.3798657 43.6699701)
25629107,43.6648934,-79.4457231,4,,traffic_signals,POINT (-79.4457231 43.6648934)
25629112,43.6538461,-79.4411257,3,,traffic_signals,POINT (-79.4411257 43.6538461)
25629234,43.6494381,-79.4247137,4,,traffic_signals,POINT (-79.4247137 43.6494381)
25629235,43.649334,-79.420756,4,,traffic_signals,POINT (-79.420756 43.649334)
25629236,43.6498254,-79.418252,4,,traffic_signals,POINT (-79.418252 43.6498254)
25629237,43.6507022,-79.4139012,3,,traffic_signals,POINT (-79.4139012 43.6507022)
25629238,43.6511691,-79.411589,4,,,POINT (-79.411589 43.6511691)
25629240,43.6517966,-79.404043,3,,,POINT (-79.404043 43.6517966)
25629241,43.6529133,-79.3981331,4,,traffic_signals,POINT (-79.3981331 43.6529133)
25629242,43.6529596,-79.3979465,4,,traffic_signals,POINT (-79.3979465 43.6529596)
25629243,43.6589708,-79.4285066,4,,stop,POINT (-79.4285066 43.6589708)
25629244,43.6643217,-79.4305064,4,,traffic_signals,POINT (-79.4305064 43.6643217)
25629245,43.6645812,-79.4293087,3,,stop,POINT (-79.4293087 43.6645812)
25629246,43.6747189,-79.4309351,3,,traffic_signals,POINT (-79.4309351 43.6747189)
25629247,43.6747438,-79.4288333,3,,,POINT (-79.4288333 43.6747438)
25629249,43.6705884,-79.4265915,4,,traffic_signals,POINT (-79.4265915 43.6705884)
25629250,43.6700603,-79.4290119,4,,traffic_signals,POINT (-79.4290119 43.6700603)
25629252,43.6699387,-79.4315411,3,,,POINT (-79.4315411 43.6699387)
25629253,43.6630242,-79.4208985,3,,traffic_signals,POINT (-79.4208985 43.6630242)
25629254,43.6668545,-79.4183977,4,,stop,POINT (-79.4183977 43.6668545)
25629255,43.6703232,-79.413242,3,,,POINT (-79.413242 43.6703232)
25629256,43.6590413,-79.4218724,4,,traffic_signals,POINT (-79.4218724 43.6590413)
25629257,43.6644416,-79.4187573,3,,,POINT (-79.4187573 43.6644416)
25629259,43.6635565,-79.4184157,3,,,POINT (-79.4184157 43.6635565)
25629280,43.6653693,-79.4244433,3,,,POINT (-79.4244433 43.6653693)
25629283,43.640662,-79.4147139,3,,stop,POINT (-79.4147139 43.640662)
25629286,43.6418436,-79.4061137,4,,stop,POINT (-79.4061137 43.6418436)
25629287,43.6407728,-79.4114672,4,,traffic_signals,POINT (-79.4114672 43.6407728)
25629291,43.6459994,-79.4099277,3,,traffic_signals,POINT (-79.4099277 43.6459994)
25629292,43.6460731,-79.4095571,3,,,POINT (-79.4095571 43.6460731)
25629293,43.6429085,-79.4076975,4,,traffic_signals,POINT (-79.4076975 43.6429085)
25629294,43.64471,-79.4162831,4,,traffic_signals,POINT (-79.4162831 43.64471)
25629295,43.6692905,-79.4179917,3,,,POINT (-79.4179917 43.6692905)
25629296,43.6685703,-79.4177311,4,,stop,POINT (-79.4177311 43.6685703)
25629297,43.6683479,-79.419,4,,stop,POINT (-79.419 43.6683479)
25644745,43.6727428,-79.4421007,3,,,POINT (-79.4421007 43.6727428)
25644746,43.6733277,-79.4395127,3,,,POINT (-79.4395127 43.6733277)
25644747,43.6739741,-79.4371442,3,,,POINT (-79.4371442 43.6739741)
25644751,43.6768493,-79.4103718,4,,traffic_signals,POINT (-79.4103718 43.6768493)
25644752,43.6774319,-79.4081032,3,,traffic_signals,POINT (-79.4081032 43.6774319)
25644755,43.6767803,-79.4030042,3,,,POINT (-79.4030042 43.6767803)
25644758,43.6743775,-79.399819,4,,traffic_signals,POINT (-79.399819 43.6743775)
25644762,43.6747125,-79.3929082,4,,traffic_signals,POINT (-79.3929082 43.6747125)
25644763,43.6737671,-79.391395,3,,,POINT (-79.391395 43.6737671)
25767791,43.6495343,-79.4280953,4,,,POINT (-79.4280953 43.6495343)
25768699,43.6622228,-79.3348844,3,,,POINT (-79.3348844 43.6622228)
25768704,43.6562763,-79.3614589,4,,,POINT (-79.3614589 43.6562763)
25768705,43.6558362,-79.3634224,3,,,POINT (-79.3634224 43.6558362)
25768708,43.6556088,-79.3644473,4,,traffic_signals,POINT (-79.3644473 43.6556088)
25768772,43.6570636,-79.3745475,4,,traffic_signals,POINT (-79.3745475 43.6570636)
25768773,43.650464,-79.3718959,4,,traffic_signals,POINT (-79.3718959 43.650464)
25768774,43.648218,-79.3709139,4,,traffic_signals,POINT (-79.3709139 43.648218)
25768776,43.6440408,-79.3690329,4,,crossing,POINT (-79.3690329 43.6440408)
25813496,43.6670781,-79.3746698,4,,traffic_signals,POINT (-79.3746698 43.6670781)
25813499,43.6682495,-79.3751633,3,,,POINT (-79.3751633 43.6682495)
25813501,43.6687264,-79.3753608,4,,,POINT (-79.3753608 43.6687264)
25813503,43.6696625,-79.3757525,3,,traffic_signals,POINT (-79.3757525 43.6696625)
25813504,43.670771,-79.3762214,3,,,POINT (-79.3762214 43.670771)
25813505,43.6714447,-79.3764883,3,,,POINT (-79.3764883 43.6714447)
25813506,43.67093,-79.378839,4,,,POINT (-79.378839 43.67093)
25813508,43.670255,-79.3785617,3,,,POINT (-79.3785617 43.670255)
25813510,43.6691456,-79.3780962,4,,stop,POINT (-79.3780962 43.6691456)
25813512,43.6683275,-79.377782,4,,,POINT (-79.377782 43.6683275)
25813514,43.6688876,-79.3794215,4,,traffic_signals,POINT (-79.3794215 43.6688876)
25813937,43.6664371,-79.3764872,3,,,POINT (-79.3764872 43.6664371)
25813939,43.6664941,-79.3758381,4,,traffic_signals,POINT (-79.3758381 43.6664941)
25813942,43.6678546,-79.377059,3,,,POINT (-79.377059 43.6678546)
25831234,43.6712046,-79.3823646,3,,,POINT (-79.3823646 43.6712046)
25831235,43.6719214,-79.3841161,4,,,POINT (-79.3841161 43.6719214)
25831236,43.6720396,-79.383579,4,,,POINT (-79.383579 43.6720396)
25831237,43.6721869,-79.3828443,3,,,POINT (-79.3828443 43.6721869)
25831310,43.6741716,-79.3919427,3,,,POINT (-79.3919427 43.6741716)
25831312,43.6721349,-79.3904992,4,,,POINT (-79.3904992 43.6721349)
25831314,43.6726903,-79.3877531,3,,,POINT (-79.3877531 43.6726903)
25831503,43.6742945,-79.3936662,1,,,POINT (-79.3936662 43.6742945)
25831504,43.6738344,-79.3935276,4,,,POINT (-79.3935276 43.6738344)
25831505,43.6733931,-79.3931499,3,,,POINT (-79.3931499 43.6733931)
25831506,43.673209,-79.3940532,3,,stop,POINT (-79.3940532 43.673209)
25831507,43.673983,-79.3943512,3,,,POINT (-79.3943512 43.673983)
25831516,43.6736246,-79.3961184,3,,,POINT (-79.3961184 43.6736246)
25831878,43.6733872,-79.3862818,1,,,POINT (-79.3862818 43.6733872)
25832084,43.6741526,-79.3835183,3,,,POINT (-79.3835183 43.6741526)
25832085,43.6759889,-79.3821138,3,,,POINT (-79.3821138 43.6759889)
25832087,43.6764534,-79.3816504,3,,stop,POINT (-79.3816504 43.6764534)
25832088,43.6765748,-79.3814854,3,,,POINT (-79.3814854 43.6765748)
25832092,43.6758422,-79.3806003,3,,,POINT (-79.3806003 43.6758422)
25832099,43.6708,-79.3841834,3,,,POINT (-79.3841834 43.6708)
25832100,43.6721852,-79.3847581,4,,traffic_signals,POINT (-79.3847581 43.6721852)
25832101,43.6724669,-79.3848796,4,,,POINT (-79.3848796 43.6724669)
25832103,43.6721689,-79.3875407,3,,,POINT (-79.3875407 43.6721689)
25832104,43.672855,-79.3830206,1,,,POINT (-79.3830206 43.672855)
25832301,43.6724477,-79.3862775,3,,,POINT (-79.3862775 43.6724477)
25832309,43.6724749,-79.3861208,3,,,POINT (-79.3861208 43.6724749)
25832733,43.6741878,-79.3849207,1,,,POINT (-79.3849207 43.6741878)
25832736,43.6747713,-79.3841159,3,,,POINT (-79.3841159 43.6747713)
25832756,43.677552,-79.3863827,4,,stop,POINT (-79.3863827 43.677552)
25832760,43.6767293,-79.3861852,3,,,POINT (-79.3861852 43.6767293)
25832762,43.6766129,-79.385879,3,,stop,POINT (-79.385879 43.6766129)
25832763,43.6753993,-79.385262,3,,stop,POINT (-79.385262 43.6753993)
25832769,43.6745233,-79.3837537,3,,,POINT (-79.3837537 43.6745233)
25832780,43.6759483,-79.3842929,3,,,POINT (-79.3842929 43.6759483)
25832782,43.6758237,-79.3843324,3,,,POINT (-79.3843324 43.6758237)
25832784,43.6758499,-79.384182,3,,,POINT (-79.384182 43.6758499)
25832790,43.6777834,-79.3848569,3,,,POINT (-79.3848569 43.6777834)
25832868,43.6718845,-79.3791038,4,,traffic_signals,POINT (-79.3791038 43.6718845)
25970899,43.6646094,-79.4136331,4,,traffic_signals,POINT (-79.4136331 43.6646094)
25970900,43.6610176,-79.4121943,4,,traffic_signals,POINT (-79.4121943 43.6610176)
25970902,43.6600573,-79.4169046,4,,,POINT (-79.4169046 43.6600573)
25970903,43.6619203,-79.4175827,3,,,POINT (-79.4175827 43.6619203)
25970904,43.6621384,-79.4165619,3,,,POINT (-79.4165619 43.6621384)
25970906,43.6602774,-79.4158282,4,,traffic_signals,POINT (-79.4158282 43.6602774)
25970907,43.6638336,-79.417175,4,,,POINT (-79.417175 43.6638336)
25970908,43.6634419,-79.4170647,4,,,POINT (-79.4170647 43.6634419)
25970910,43.6632292,-79.4169776,3,,,POINT (-79.4169776 43.6632292)
25970911,43.6626346,-79.4167533,3,,,POINT (-79.4167533 43.6626346)
25970912,43.6605179,-79.4146536,4,,traffic_signals,POINT (-79.4146536 43.6605179)
25970914,43.6607604,-79.4134245,4,,,POINT (-79.4134245 43.6607604)
25970915,43.6608848,-79.4128293,4,,,POINT (-79.4128293 43.6608848)
25970916,43.6628382,-79.4155732,3,,stop,POINT (-79.4155732 43.6628382)
25970918,43.6629619,-79.4149715,4,,,POINT (-79.4149715 43.6629619)
25970919,43.6638088,-79.4153221,1,,,POINT (-79.4153221 43.6638088)
25970922,43.6624684,-79.4141068,3,,,POINT (-79.4141068 43.6624684)
25970923,43.6630863,-79.4143656,4,,stop,POINT (-79.4143656 43.6630863)
25970924,43.6632073,-79.4137768,4,,,POINT (-79.4137768 43.6632073)
25970927,43.6639039,-79.4146931,3,,,POINT (-79.4146931 43.6639039)
25970930,43.6633384,-79.4131382,4,,,POINT (-79.4131382 43.6633384)
25970931,43.6635942,-79.4118932,3,,stop,POINT (-79.4118932 43.6635942)
25970932,43.6637176,-79.4112922,3,,,POINT (-79.4112922 43.6637176)
25970934,43.663842,-79.4106866,4,,traffic_signals,POINT (-79.4106866 43.663842)
25970935,43.6626807,-79.4102131,3,,,POINT (-79.4102131 43.6626807)
25970936,43.6612723,-79.4109759,4,,,POINT (-79.4109759 43.6612723)
25970938,43.6648768,-79.4124277,3,,,POINT (-79.4124277 43.6648768)
25970940,43.6601566,-79.4164191,4,,,POINT (-79.4164191 43.6601566)
25970942,43.6643471,-79.4148328,4,,,POINT (-79.4148328 43.6643471)
25970943,43.661921,-79.4138881,3,,,POINT (-79.4138881 43.661921)
25971234,43.6621761,-79.412654,4,,stop,POINT (-79.412654 43.6621761)
25971235,43.6620429,-79.4132982,4,,,POINT (-79.4132982 43.6620429)
25971236,43.6624286,-79.4114327,4,,,POINT (-79.4114327 43.6624286)
25971237,43.662551,-79.4108406,4,,,POINT (-79.4108406 43.662551)
25971239,43.6617145,-79.4170283,1,,,POINT (-79.4170283 43.6617145)
25974439,43.6622567,-79.424405,3,,,POINT (-79.424405 43.6622567)
25974440,43.6627807,-79.4220581,4,,,POINT (-79.4220581 43.6627807)
25974441,43.6593023,-79.4206614,4,,,POINT (-79.4206614 43.6593023)
25974442,43.6587951,-79.4230619,4,,,POINT (-79.4230619 43.6587951)
25974443,43.6571109,-79.4237333,3,,,POINT (-79.4237333 43.6571109)
25974444,43.6546517,-79.421449,4,,,POINT (-79.421449 43.6546517)
25974445,43.6552114,-79.4138612,4,,traffic_signals,POINT (-79.4138612 43.6552114)
25974446,43.6553013,-79.4158105,3,,,POINT (-79.4158105 43.6553013)
25974448,43.6566242,-79.4209161,4,,,POINT (-79.4209161 43.6566242)
25974449,43.6585783,-79.4163512,3,,,POINT (-79.4163512 43.6585783)
25974450,43.6588048,-79.4152845,3,,,POINT (-79.4152845 43.6588048)
25974451,43.658814,-79.4139451,3,,,POINT (-79.4139451 43.658814)
25974452,43.658938,-79.4133511,3,,,POINT (-79.4133511 43.658938)
25974453,43.6590593,-79.4127392,4,,,POINT (-79.4127392 43.6590593)
